distName,Parameter,Value
LALXN33162/LNBTS-33162/LNCEL-2,puschCqiOffI,8
LALXN33162/LNBTS-33162/LNCEL-2,puschRiOffI,10
LALXN33162/LNBTS-33162/LNCEL-2,qci1ProtectionTimer,40
LALXN33162/LNBTS-33162/LNCEL-2,qci1DlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-2,qci1HarqMaxTrDl,5
LALXN33162/LNBTS-33162/LNCEL-2,qci1HarqMaxTrUl,5
LALXN33162/LNBTS-33162/LNCEL-2,qci1ReconStopTimer,10
LALXN33162/LNBTS-33162/LNCEL-2,qci1ThroughputFactorDl,16
LALXN33162/LNBTS-33162/LNCEL-2,qci1ThroughputFactorUl,16
LALXN33162/LNBTS-33162/LNCEL-2,qci1UlTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-2,raContResoT,7
LALXN33162/LNBTS-33162/LNCEL-2,raLargeMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-2,raMsgPoffGrB,4
LALXN33162/LNBTS-33162/LNCEL-2,raNondedPreamb,9
LALXN33162/LNBTS-33162/LNCEL-2,raPreGrASize,7
LALXN33162/LNBTS-33162/LNCEL-2,raRespWinSize,7
LALXN33162/LNBTS-33162/LNCEL-2,raSmallMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-2,raSmallVolUl,0
LALXN33162/LNBTS-33162/LNCEL-2,rcAmbrMgnDl,103
LALXN33162/LNBTS-33162/LNCEL-2,rcAmbrMgnUl,102
LALXN33162/LNBTS-33162/LNCEL-2,rcEnableDl,0
LALXN33162/LNBTS-33162/LNCEL-2,rcEnableUl,0
LALXN33162/LNBTS-33162/LNCEL-2,redBwEnDl,0
LALXN33162/LNBTS-33162/LNCEL-2,redBwMaxRbDl,50
LALXN33162/LNBTS-33162/LNCEL-2,redBwRpaEnUl,0
LALXN33162/LNBTS-33162/LNCEL-2,rfSensitivity,0
LALXN33162/LNBTS-33162/LNCEL-2,rootSeqIndex,534
LALXN33162/LNBTS-33162/LNCEL-2,rttCellIdInfo,0
LALXN33162/LNBTS-33162/LNCEL-2,rttCsfbType,1
LALXN33162/LNBTS-33162/LNCEL-2,sbHoMode,0
LALXN33162/LNBTS-33162/LNCEL-2,scellBadChQualThr,6
LALXN33162/LNBTS-33162/LNCEL-2,scellGoodChQualThr,8
LALXN33162/LNBTS-33162/LNCEL-2,scellNotDetectableThr,4
LALXN33162/LNBTS-33162/LNCEL-2,selectOuterPuschRegion,0
LALXN33162/LNBTS-33162/LNCEL-2,shortPeriodScellChEst,200
LALXN33162/LNBTS-33162/LNCEL-2,srsActivation,1
LALXN33162/LNBTS-33162/LNCEL-2,srsPwrOffset,7
LALXN33162/LNBTS-33162/LNCEL-2,syncSigTxMode,1
LALXN33162/LNBTS-33162/LNCEL-2,t302,8000
LALXN33162/LNBTS-33162/LNCEL-2,t304InterRAT,4
LALXN33162/LNBTS-33162/LNCEL-2,t304InterRATGsm,3
LALXN33162/LNBTS-33162/LNCEL-2,t304IntraLte,6
LALXN33162/LNBTS-33162/LNCEL-2,t304eNaccGsm,5
LALXN33162/LNBTS-33162/LNCEL-2,t320,180
LALXN33162/LNBTS-33162/LNCEL-2,tExtendedWait,300
LALXN33162/LNBTS-33162/LNCEL-2,tLoadMeasX2,10000
LALXN33162/LNBTS-33162/LNCEL-2,tLoadMeasX2Eicic,2000
LALXN33162/LNBTS-33162/LNCEL-2,tPageCorrInt,3000
LALXN33162/LNBTS-33162/LNCEL-2,tPeriodicBsr,1
LALXN33162/LNBTS-33162/LNCEL-2,tPeriodicPhr,1
LALXN33162/LNBTS-33162/LNCEL-2,tPingPong,3000
LALXN33162/LNBTS-33162/LNCEL-2,tProhibitPhr,0
LALXN33162/LNBTS-33162/LNCEL-2,tReTxBsrTime,0
LALXN33162/LNBTS-33162/LNCEL-2,tStoreUeCntxt,2000
LALXN33162/LNBTS-33162/LNCEL-2,taMaxOffset,52
LALXN33162/LNBTS-33162/LNCEL-2,taTimer,6
LALXN33162/LNBTS-33162/LNCEL-2,taTimerMargin,2000
LALXN33162/LNBTS-33162/LNCEL-2,tac,32090
LALXN33162/LNBTS-33162/LNCEL-2,targetSelMethod,0
LALXN33162/LNBTS-33162/LNCEL-2,threshold1,70
LALXN33162/LNBTS-33162/LNCEL-2,threshold2GERAN,21
LALXN33162/LNBTS-33162/LNCEL-2,threshold2GERANQci1,25
LALXN33162/LNBTS-33162/LNCEL-2,threshold2InterFreq,22
LALXN33162/LNBTS-33162/LNCEL-2,threshold2InterFreqQci1,35
LALXN33162/LNBTS-33162/LNCEL-2,threshold2Wcdma,22
LALXN33162/LNBTS-33162/LNCEL-2,threshold2WcdmaQci1,27
LALXN33162/LNBTS-33162/LNCEL-2,threshold2a,24
LALXN33162/LNBTS-33162/LNCEL-2,threshold2aQci1,46
LALXN33162/LNBTS-33162/LNCEL-2,threshold3,24
LALXN33162/LNBTS-33162/LNCEL-2,threshold3a,26
LALXN33162/LNBTS-33162/LNCEL-2,threshold4,19
LALXN33162/LNBTS-33162/LNCEL-2,timeToTriggerSfHigh,1
LALXN33162/LNBTS-33162/LNCEL-2,timeToTriggerSfMedium,1
LALXN33162/LNBTS-33162/LNCEL-2,ttiBundlingBlerTarget,12
LALXN33162/LNBTS-33162/LNCEL-2,ttiBundlingBlerThreshold,15
LALXN33162/LNBTS-33162/LNCEL-2,ttiBundlingSinrThreshold,10
LALXN33162/LNBTS-33162/LNCEL-2,ttibOperMode,1
LALXN33162/LNBTS-33162/LNCEL-2,ulChBw,100
LALXN33162/LNBTS-33162/LNCEL-2,ulCombinationMode,1
LALXN33162/LNBTS-33162/LNCEL-2,ulRsCs,0
LALXN33162/LNBTS-33162/LNCEL-2,ulTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-2,ulamcAllTbEn,1
LALXN33162/LNBTS-33162/LNCEL-2,ulamcSwitchPer,30
LALXN33162/LNBTS-33162/LNCEL-2,ulatbEventPer,1
LALXN33162/LNBTS-33162/LNCEL-2,ulpcAlpha,7
LALXN33162/LNBTS-33162/LNCEL-2,p0NomPuschIAw,-100
LALXN33162/LNBTS-33162/LNCEL-2,ulpcCEBalanceIAw,8
LALXN33162/LNBTS-33162/LNCEL-2,ulpcMinQualIAw,5
LALXN33162/LNBTS-33162/LNCEL-2,ulpcMinWaitForPc,50
LALXN33162/LNBTS-33162/LNCEL-2,ulpcRefPwrIAw,-218
LALXN33162/LNBTS-33162/LNCEL-2,ulpcLowlevCch,-118
LALXN33162/LNBTS-33162/LNCEL-2,ulpcLowqualCch,-1
LALXN33162/LNBTS-33162/LNCEL-2,ulpcUplevCch,-113
LALXN33162/LNBTS-33162/LNCEL-2,ulpcUpqualCch,2
LALXN33162/LNBTS-33162/LNCEL-2,ulpcLowlevSch,-103
LALXN33162/LNBTS-33162/LNCEL-2,ulpcLowqualSch,0
LALXN33162/LNBTS-33162/LNCEL-2,ulpcUplevSch,-88
LALXN33162/LNBTS-33162/LNCEL-2,ulpcUpqualSch,20
LALXN33162/LNBTS-33162/LNCEL-2,ulpcRarespTpc,2
LALXN33162/LNBTS-33162/LNCEL-2,ulpcReadPeriod,50
LALXN33162/LNBTS-33162/LNCEL-2,ulsFdPrbAssignAlg,2
LALXN33162/LNBTS-33162/LNCEL-2,ulsMaxPacketAgg,2
LALXN33162/LNBTS-33162/LNCEL-2,ulsMinRbPerUe,3
LALXN33162/LNBTS-33162/LNCEL-2,ulsMinTbs,72
LALXN33162/LNBTS-33162/LNCEL-2,ulsNumSchedAreaUl,6
LALXN33162/LNBTS-33162/LNCEL-2,ulsSchedMethod,1
LALXN33162/LNBTS-33162/LNCEL-2,upperMarginCio,10
LALXN33162/LNBTS-33162/LNCEL-3,$modifier,CMDACC
LALXN33162/LNBTS-33162/LNCEL-3,$state,operational
LALXN33162/LNBTS-33162/LNCEL-3,angle,50
LALXN33162/LNBTS-33162/LNCEL-3,mcc,602
LALXN33162/LNBTS-33162/LNCEL-3,mnc,04
LALXN33162/LNBTS-33162/LNCEL-3,a1TimeToTriggerDeactInterMeas,9
LALXN33162/LNBTS-33162/LNCEL-3,a2RedirectQci1,0
LALXN33162/LNBTS-33162/LNCEL-3,a2TimeToTriggerActGERANMeas,9
LALXN33162/LNBTS-33162/LNCEL-3,a2TimeToTriggerActInterFreqMeas,9
LALXN33162/LNBTS-33162/LNCEL-3,a2TimeToTriggerActWcdmaMeas,9
LALXN33162/LNBTS-33162/LNCEL-3,a2TimeToTriggerRedirect,7
LALXN33162/LNBTS-33162/LNCEL-3,a3Offset,6
LALXN33162/LNBTS-33162/LNCEL-3,a3ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-3,a3TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-3,a5ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-3,a5TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-3,act1TxIn2Tx,0
LALXN33162/LNBTS-33162/LNCEL-3,actAutoPucchAlloc,0
LALXN33162/LNBTS-33162/LNCEL-3,actCombSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-3,actCsiRsSubFNonTM9Sch,0
LALXN33162/LNBTS-33162/LNCEL-3,actDataSessionProf,0
LALXN33162/LNBTS-33162/LNCEL-3,actDlsOldtc,0
LALXN33162/LNBTS-33162/LNCEL-3,actDlsVoicePacketAgg,0
LALXN33162/LNBTS-33162/LNCEL-3,actDrx,1
LALXN33162/LNBTS-33162/LNCEL-3,actDrxDuringMeasGap,0
LALXN33162/LNBTS-33162/LNCEL-3,actEicic,0
LALXN33162/LNBTS-33162/LNCEL-3,actFastMimoSwitch,0
LALXN33162/LNBTS-33162/LNCEL-3,actLdPdcch,1
LALXN33162/LNBTS-33162/LNCEL-3,actLiquidCell,0
LALXN33162/LNBTS-33162/LNCEL-3,actMicroDtx,0
LALXN33162/LNBTS-33162/LNCEL-3,actModulationSchemeDl,2
LALXN33162/LNBTS-33162/LNCEL-3,actModulationSchemeUL,2
LALXN33162/LNBTS-33162/LNCEL-3,actNBIoT,0
LALXN33162/LNBTS-33162/LNCEL-3,actNbrForNonGbrBearers,0
LALXN33162/LNBTS-33162/LNCEL-3,actNoIntraBandIFMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-3,actOlLaPdcch,1
LALXN33162/LNBTS-33162/LNCEL-3,actOtdoa,0
LALXN33162/LNBTS-33162/LNCEL-3,actProactSchedBySrb,1
LALXN33162/LNBTS-33162/LNCEL-3,actPrsTxDiv,0
LALXN33162/LNBTS-33162/LNCEL-3,actPuschMask,0
LALXN33162/LNBTS-33162/LNCEL-3,actQci1RfDrx,0
LALXN33162/LNBTS-33162/LNCEL-3,actQci1eVTT,0
LALXN33162/LNBTS-33162/LNCEL-3,actRepeaterMode,0
LALXN33162/LNBTS-33162/LNCEL-3,actSdlc,0
LALXN33162/LNBTS-33162/LNCEL-3,actSixIfMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-3,actSmartDrx,1
LALXN33162/LNBTS-33162/LNCEL-3,actSrb1Robustness,0
LALXN33162/LNBTS-33162/LNCEL-3,actSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-3,actTtiBundling,0
LALXN33162/LNBTS-33162/LNCEL-3,actUciOnlyGrants,0
LALXN33162/LNBTS-33162/LNCEL-3,actUlGrpHop,0
LALXN33162/LNBTS-33162/LNCEL-3,actUlLnkAdp,6
LALXN33162/LNBTS-33162/LNCEL-3,actUlMultiCluster,0
LALXN33162/LNBTS-33162/LNCEL-3,actUlpcMethod,7
LALXN33162/LNBTS-33162/LNCEL-3,actUlpcRachPwrCtrl,0
LALXN33162/LNBTS-33162/LNCEL-3,actVoipCovBoost,0
LALXN33162/LNBTS-33162/LNCEL-3,addGbrTrafficRrHo,5
LALXN33162/LNBTS-33162/LNCEL-3,addGbrTrafficTcHo,10
LALXN33162/LNBTS-33162/LNCEL-3,addNumDrbRadioReasHo,35
LALXN33162/LNBTS-33162/LNCEL-3,addNumDrbTimeCriticalHo,60
LALXN33162/LNBTS-33162/LNCEL-3,addNumQci1DrbRadioReasHo,15
LALXN33162/LNBTS-33162/LNCEL-3,addNumQci1DrbTimeCriticalHo,20
LALXN33162/LNBTS-33162/LNCEL-3,addSpectrEmi,1
LALXN33162/LNBTS-33162/LNCEL-3,administrativeState,1
LALXN33162/LNBTS-33162/LNCEL-3,allowPbIndexZero,0
LALXN33162/LNBTS-33162/LNCEL-3,amleMaxNumHo,10
LALXN33162/LNBTS-33162/LNCEL-3,amlePeriodLoadExchange,1000
LALXN33162/LNBTS-33162/LNCEL-3,blankedPucch,0
LALXN33162/LNBTS-33162/LNCEL-3,caPoolId,3
LALXN33162/LNBTS-33162/LNCEL-3,cellIndOffServ,15
LALXN33162/LNBTS-33162/LNCEL-3,cellName,LALXN33162_3
LALXN33162/LNBTS-33162/LNCEL-3,cellPwrRedForMBMS,0
LALXN33162/LNBTS-33162/LNCEL-3,cellResourceSharingMode,0
LALXN33162/LNBTS-33162/LNCEL-3,cellType,3
LALXN33162/LNBTS-33162/LNCEL-3,cqiAperEnable,1
LALXN33162/LNBTS-33162/LNCEL-3,cqiAperMode,1
LALXN33162/LNBTS-33162/LNCEL-3,cqiPerSbCycK,1
LALXN33162/LNBTS-33162/LNCEL-3,cqiPerSimulAck,1
LALXN33162/LNBTS-33162/LNCEL-3,creCqiAvg,50
LALXN33162/LNBTS-33162/LNCEL-3,csgType,0
LALXN33162/LNBTS-33162/LNCEL-3,dFpucchF1,1
LALXN33162/LNBTS-33162/LNCEL-3,dFpucchF1b,0
LALXN33162/LNBTS-33162/LNCEL-3,dFpucchF2,1
LALXN33162/LNBTS-33162/LNCEL-3,dFpucchF2a,1
LALXN33162/LNBTS-33162/LNCEL-3,dFpucchF2b,1
LALXN33162/LNBTS-33162/LNCEL-3,dSrTransMax,4
LALXN33162/LNBTS-33162/LNCEL-3,defPagCyc,1
LALXN33162/LNBTS-33162/LNCEL-3,deltaLbCioMargin,0
LALXN33162/LNBTS-33162/LNCEL-3,deltaPreMsg3,1
LALXN33162/LNBTS-33162/LNCEL-3,deltaTfEnabled,0
LALXN33162/LNBTS-33162/LNCEL-3,dlCellPwrRed,0
LALXN33162/LNBTS-33162/LNCEL-3,dlChBw,100
LALXN33162/LNBTS-33162/LNCEL-3,dlInterferenceEnable,0
LALXN33162/LNBTS-33162/LNCEL-3,dlInterferenceLevel,0
LALXN33162/LNBTS-33162/LNCEL-3,dlInterferenceModulation,0
LALXN33162/LNBTS-33162/LNCEL-3,dlMimoMode,40
LALXN33162/LNBTS-33162/LNCEL-3,dlOlqcEnable,1
LALXN33162/LNBTS-33162/LNCEL-3,dlPathlossChg,1
LALXN33162/LNBTS-33162/LNCEL-3,dlPcfichBoost,0
LALXN33162/LNBTS-33162/LNCEL-3,dlPhichBoost,0
LALXN33162/LNBTS-33162/LNCEL-3,dlRsBoost,1300
LALXN33162/LNBTS-33162/LNCEL-3,dlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-3,dlamcCqiDef,2
LALXN33162/LNBTS-33162/LNCEL-3,dlamcEnable,1
LALXN33162/LNBTS-33162/LNCEL-3,dlpcMimoComp,0
LALXN33162/LNBTS-33162/LNCEL-3,dlsDciCch,0
LALXN33162/LNBTS-33162/LNCEL-3,dlsOldtcTarget,98
LALXN33162/LNBTS-33162/LNCEL-3,dlsUsePartPrb,2
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile101drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile101drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile101drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile101drxProfileIndex,101
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile101drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile101drxRetransT,4
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile102drxInactivityT,20
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile102drxLongCycle,1280
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile102drxOnDuratT,10
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile102drxProfileIndex,102
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile102drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile102drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile103drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile103drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile103drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile103drxProfileIndex,103
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile103drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-3,drxProfile103drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-3,eIcicAbsAdaptationBeta,10
LALXN33162/LNBTS-33162/LNCEL-3,eIcicAbsAdaptationThreshold0To1,5
LALXN33162/LNBTS-33162/LNCEL-3,eIcicAbsDeltaAdjustment,6
LALXN33162/LNBTS-33162/LNCEL-3,eIcicAbsPatChangeDelayT,40
LALXN33162/LNBTS-33162/LNCEL-3,eIcicCreDelta,2
LALXN33162/LNBTS-33162/LNCEL-3,eIcicMaxMutePattern,4
LALXN33162/LNBTS-33162/LNCEL-3,eIcicMaxNumPartners,10
LALXN33162/LNBTS-33162/LNCEL-3,eIcicMp0DelayT,10
LALXN33162/LNBTS-33162/LNCEL-3,eIcicPartnerCacAbsTarget,10
LALXN33162/LNBTS-33162/LNCEL-3,eIcicPartnerCacTarget,10
LALXN33162/LNBTS-33162/LNCEL-3,eUlLaAtbPeriod,30
LALXN33162/LNBTS-33162/LNCEL-3,eUlLaBlerAveWin,30
LALXN33162/LNBTS-33162/LNCEL-3,eUlLaDeltaMcs,3
LALXN33162/LNBTS-33162/LNCEL-3,eUlLaLowMcsThr,1
LALXN33162/LNBTS-33162/LNCEL-3,eUlLaLowPrbThr,1
LALXN33162/LNBTS-33162/LNCEL-3,eUlLaPrbIncDecFactor,14
LALXN33162/LNBTS-33162/LNCEL-3,earfcnDL,9260
LALXN33162/LNBTS-33162/LNCEL-3,earfcnUL,27260
LALXN33162/LNBTS-33162/LNCEL-3,ecidMeasSupervisionTimer,3000
LALXN33162/LNBTS-33162/LNCEL-3,enableAmcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-3,enableBetterCellHo,1
LALXN33162/LNBTS-33162/LNCEL-3,enableCovHo,0
LALXN33162/LNBTS-33162/LNCEL-3,enableLowAgg,1
LALXN33162/LNBTS-33162/LNCEL-3,enablePcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-3,energySavingState,0
LALXN33162/LNBTS-33162/LNCEL-3,eutraCelId,8489475
LALXN33162/LNBTS-33162/LNCEL-3,expectedCellSize,4
LALXN33162/LNBTS-33162/LNCEL-3,fUlLAAtbTrigThr,-2
LALXN33162/LNBTS-33162/LNCEL-3,filterCoeff,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientCSFBCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientCSFBCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientRSRP,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientRSRQ,4
LALXN33162/LNBTS-33162/LNCEL-3,filterCoefficientRSSI,2
LALXN33162/LNBTS-33162/LNCEL-3,gbrCongHandling,2
LALXN33162/LNBTS-33162/LNCEL-3,grpAssigPUSCH,0
LALXN33162/LNBTS-33162/LNCEL-3,harqMaxMsg3,5
LALXN33162/LNBTS-33162/LNCEL-3,harqMaxTrDl,7
LALXN33162/LNBTS-33162/LNCEL-3,harqMaxTrUlTtiBundling,12
LALXN33162/LNBTS-33162/LNCEL-3,harqMaxTxUl,7
LALXN33162/LNBTS-33162/LNCEL-3,hopModePusch,0
LALXN33162/LNBTS-33162/LNCEL-3,hysA3Offset,2
LALXN33162/LNBTS-33162/LNCEL-3,hysThreshold2GERAN,0
LALXN33162/LNBTS-33162/LNCEL-3,hysThreshold2InterFreq,0
LALXN33162/LNBTS-33162/LNCEL-3,hysThreshold2Wcdma,0
LALXN33162/LNBTS-33162/LNCEL-3,hysThreshold2a,0
LALXN33162/LNBTS-33162/LNCEL-3,hysThreshold3,0
LALXN33162/LNBTS-33162/LNCEL-3,hysThreshold4,0
LALXN33162/LNBTS-33162/LNCEL-3,iFServiceBasedHoRetryTimer,60
LALXN33162/LNBTS-33162/LNCEL-3,idleLBCapThresh,100
LALXN33162/LNBTS-33162/LNCEL-3,idleLBPercCaUe,0
LALXN33162/LNBTS-33162/LNCEL-3,idleLBPercentageOfUes,0
LALXN33162/LNBTS-33162/LNCEL-3,ilReacTimerUl,20
LALXN33162/LNBTS-33162/LNCEL-3,inactivityTimer,10
LALXN33162/LNBTS-33162/LNCEL-3,iniMcsDl,4
LALXN33162/LNBTS-33162/LNCEL-3,iniMcsUl,2
LALXN33162/LNBTS-33162/LNCEL-3,iniPrbsUl,4
LALXN33162/LNBTS-33162/LNCEL-3,lbLoadFilCoeff,4
LALXN33162/LNBTS-33162/LNCEL-3,lcrId,3
LALXN33162/LNBTS-33162/LNCEL-3,longPeriodScellChEst,2000
LALXN33162/LNBTS-33162/LNCEL-3,lowerMarginCio,-10
LALXN33162/LNBTS-33162/LNCEL-3,maxBitrateDl,300000
LALXN33162/LNBTS-33162/LNCEL-3,maxBitrateUl,75000
LALXN33162/LNBTS-33162/LNCEL-3,maxCrPgDl,12
LALXN33162/LNBTS-33162/LNCEL-3,maxCrRa4Dl,5
LALXN33162/LNBTS-33162/LNCEL-3,maxCrRaDl,5
LALXN33162/LNBTS-33162/LNCEL-3,maxCrSibDl,26
LALXN33162/LNBTS-33162/LNCEL-3,maxGbrTrafficLimit,75
LALXN33162/LNBTS-33162/LNCEL-3,maxNbrTrafficLimit,90
LALXN33162/LNBTS-33162/LNCEL-3,maxNrSymPdcch,3
LALXN33162/LNBTS-33162/LNCEL-3,maxNumActDrb,660
LALXN33162/LNBTS-33162/LNCEL-3,maxNumActUE,220
LALXN33162/LNBTS-33162/LNCEL-3,maxNumCaConfUe,50
LALXN33162/LNBTS-33162/LNCEL-3,maxNumCaConfUe3c,20
LALXN33162/LNBTS-33162/LNCEL-3,maxNumCaConfUeDc,50
LALXN33162/LNBTS-33162/LNCEL-3,maxNumQci1Drb,100
LALXN33162/LNBTS-33162/LNCEL-3,maxNumScells,1
LALXN33162/LNBTS-33162/LNCEL-3,maxNumUeDl,14
LALXN33162/LNBTS-33162/LNCEL-3,maxNumUeUl,14
LALXN33162/LNBTS-33162/LNCEL-3,maxPrbsPerNbrUe,30
LALXN33162/LNBTS-33162/LNCEL-3,mbrSelector,0
LALXN33162/LNBTS-33162/LNCEL-3,measQuantityCSFBUtra,1
LALXN33162/LNBTS-33162/LNCEL-3,measQuantityUtra,0
LALXN33162/LNBTS-33162/LNCEL-3,mimoClCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-3,mimoClCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-3,mimoClRiThD,28
LALXN33162/LNBTS-33162/LNCEL-3,mimoClRiThU,32
LALXN33162/LNBTS-33162/LNCEL-3,mimoOlCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-3,mimoOlCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-3,mimoOlRiThD,28
LALXN33162/LNBTS-33162/LNCEL-3,mimoOlRiThU,32
LALXN33162/LNBTS-33162/LNCEL-3,minBitrateDl,30
LALXN33162/LNBTS-33162/LNCEL-3,minBitrateUl,30
LALXN33162/LNBTS-33162/LNCEL-3,mobStateParamNCelChgHgh,10
LALXN33162/LNBTS-33162/LNCEL-3,mobStateParamNCelChgMed,5
LALXN33162/LNBTS-33162/LNCEL-3,mobStateParamTEval,0
LALXN33162/LNBTS-33162/LNCEL-3,mobStateParamTHystNorm,0
LALXN33162/LNBTS-33162/LNCEL-3,multLoadMeasRrm,2
LALXN33162/LNBTS-33162/LNCEL-3,multLoadMeasRrmEicic,2
LALXN33162/LNBTS-33162/LNCEL-3,nbrCongHandling,1
LALXN33162/LNBTS-33162/LNCEL-3,offsetFreqIntra,15
LALXN33162/LNBTS-33162/LNCEL-3,operationalState,1
LALXN33162/LNBTS-33162/LNCEL-3,p0NomPucch,-106
LALXN33162/LNBTS-33162/LNCEL-3,p0NomPusch,-80
LALXN33162/LNBTS-33162/LNCEL-3,pMax,430
LALXN33162/LNBTS-33162/LNCEL-3,pagingNb,2
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAggDefUe,2
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAggMsg4,8
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAggPaging,4
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAggPreamb,4
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAggRaresp,4
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAggSib,4
LALXN33162/LNBTS-33162/LNCEL-3,pdcchAlpha,16
LALXN33162/LNBTS-33162/LNCEL-3,pdcchCqiShift,-20
LALXN33162/LNBTS-33162/LNCEL-3,pdcchHarqTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-3,pdcchUlDlBal,10
LALXN33162/LNBTS-33162/LNCEL-3,periodicCqiFeedbackType,0
LALXN33162/LNBTS-33162/LNCEL-3,phyCellId,435
LALXN33162/LNBTS-33162/LNCEL-3,prachCS,10
LALXN33162/LNBTS-33162/LNCEL-3,prachConfIndex,3
LALXN33162/LNBTS-33162/LNCEL-3,prachFreqOff,3
LALXN33162/LNBTS-33162/LNCEL-3,prachHsFlag,0
LALXN33162/LNBTS-33162/LNCEL-3,preventCellActivation,0
LALXN33162/LNBTS-33162/LNCEL-3,prsBandwidth,50
LALXN33162/LNBTS-33162/LNCEL-3,prsConfigurationIndex,151
LALXN33162/LNBTS-33162/LNCEL-3,prsNumDlFrames,1
LALXN33162/LNBTS-33162/LNCEL-3,prsPowerBoost,0
LALXN33162/LNBTS-33162/LNCEL-3,pucchNAnCs,0
LALXN33162/LNBTS-33162/LNCEL-3,puschAckOffI,10
LALXN33162/LNBTS-33162/LNCEL-3,puschCqiOffI,8
LALXN33162/LNBTS-33162/LNCEL-3,puschRiOffI,10
LALXN33162/LNBTS-33162/LNCEL-3,qci1ProtectionTimer,40
LALXN33162/LNBTS-33162/LNCEL-3,qci1DlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-3,qci1HarqMaxTrDl,5
LALXN33162/LNBTS-33162/LNCEL-3,qci1HarqMaxTrUl,5
LALXN33162/LNBTS-33162/LNCEL-3,qci1ReconStopTimer,10
LALXN33162/LNBTS-33162/LNCEL-3,qci1ThroughputFactorDl,16
LALXN33162/LNBTS-33162/LNCEL-3,qci1ThroughputFactorUl,16
LALXN33162/LNBTS-33162/LNCEL-3,qci1UlTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-3,raContResoT,7
LALXN33162/LNBTS-33162/LNCEL-3,raLargeMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-3,raMsgPoffGrB,4
LALXN33162/LNBTS-33162/LNCEL-3,raNondedPreamb,9
LALXN33162/LNBTS-33162/LNCEL-3,raPreGrASize,7
LALXN33162/LNBTS-33162/LNCEL-3,raRespWinSize,7
LALXN33162/LNBTS-33162/LNCEL-3,raSmallMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-3,raSmallVolUl,0
LALXN33162/LNBTS-33162/LNCEL-3,rcAmbrMgnDl,103
